,COUNTRY.UN_CODE,SPECIES.ALPHA_3_CODE,AREA.CODE,PRODUCTION_SOURCE_DET.CODE,MEASURE,PERIOD,VALUE,STATUS,COUNTRY
12783,554,OIV,81,CAPTURE,Q_tlw,2019,4.0,,
12784,554,WRA,81,CAPTURE,Q_tlw,2019,24.0,,
12785,554,ANS,88,CAPTURE,Q_tlw,2019,0.02,,
12786,554,NOX,81,CAPTURE,Q_tlw,2019,7.0,,
12787,554,NOX,88,CAPTURE,Q_tlw,2019,0.081,,
12788,554,NEB,81,CAPTURE,Q_tlw,2019,1849.0,,
12789,554,FLH,81,CAPTURE,Q_tlw,2019,57.0,,
12790,554,ALJ,81,CAPTURE,Q_tlw,2019,9.0,,
12791,554,PKB,81,CAPTURE,Q_tlw,2019,320.0,,
12792,554,ARG,81,CAPTURE,Q_tlw,2019,89.0,,
12793,554,ALH,81,CAPTURE,Q_tlw,2019,0.0,,
12794,554,LXX,81,CAPTURE,Q_tlw,2019,23.0,,
12795,554,COX,81,CAPTURE,Q_tlw,2019,205.0,,
12796,554,SDC,81,CAPTURE,Q_tlw,2019,2.0,,
12797,554,SNS,81,CAPTURE,Q_tlw,2019,0.0,,
12798,554,NLD,81,CAPTURE,Q_tlw,2019,10.0,,
12799,554,CUQ,81,CAPTURE,Q_tlw,2019,57.0,,
12800,554,CUS,81,CAPTURE,Q_tlw,2019,17024.0,,
12801,554,ALF,81,CAPTURE,Q_tlw,2019,2743.0,,
12802,554,CXF,81,CAPTURE,Q_tlw,2019,52.0,,
12803,554,ORY,81,CAPTURE,Q_tlw,2019,8565.0,,
12804,554,TRC,81,CAPTURE,Q_tlw,2019,177.0,,
12805,554,JOD,81,CAPTURE,Q_tlw,2019,937.0,,
12806,554,ZNE,81,CAPTURE,Q_tlw,2019,165.0,,
12807,554,ZCT,81,CAPTURE,Q_tlw,2019,443.0,,
12808,554,ZEX,81,CAPTURE,Q_tlw,2019,2.0,,
12809,554,ONV,81,CAPTURE,Q_tlw,2019,0.0,,
12810,554,SSO,81,CAPTURE,Q_tlw,2019,0.0,,
12811,554,BOE,81,CAPTURE,Q_tlw,2019,0.0,,
12812,554,ORD,81,CAPTURE,Q_tlw,2019,7454.0,,
12813,554,WHA,81,CAPTURE,Q_tlw,2019,1314.0,,
12814,554,EMM,81,CAPTURE,Q_tlw,2019,3057.0,,
12815,554,RYG,81,CAPTURE,Q_tlw,2019,230.0,,
12816,554,SWH,81,CAPTURE,Q_tlw,2019,2.0,,
12817,554,EMV,81,CAPTURE,Q_tlw,2019,38.0,,
12818,554,EDR,81,CAPTURE,Q_tlw,2019,17.0,,
12819,554,TAK,81,CAPTURE,Q_tlw,2019,0.0,,
12820,554,MOW,81,CAPTURE,Q_tlw,2019,4933.0,,
12821,554,TRU,81,CAPTURE,Q_tlw,2019,621.0,,
12822,554,PGR,88,CAPTURE,Q_tlw,2019,0.0,,
12823,554,TOA,48,CAPTURE,Q_tlw,2019,21.191,,
12824,554,TOA,58,CAPTURE,Q_tlw,2019,0.0,,
12825,554,TOA,88,CAPTURE,Q_tlw,2019,218.474,,
12826,554,TOP,41,CAPTURE,Q_tlw,2019,0.0,,
12827,554,TOP,48,CAPTURE,Q_tlw,2019,377.878,,
12828,554,TOP,58,CAPTURE,Q_tlw,2019,0.0,,
12829,554,TOP,81,CAPTURE,Q_tlw,2019,0.0,,
12830,554,TOP,88,CAPTURE,Q_tlw,2019,0.86,,
12831,554,SSI,88,CAPTURE,Q_tlw,2019,0.0,,
12832,554,ICX,58,CAPTURE,Q_tlw,2019,0.0,,
12833,554,ICX,88,CAPTURE,Q_tlw,2019,0.555,,
12834,554,EPI,81,CAPTURE,Q_tlw,2019,583.0,,
12835,554,STZ,81,CAPTURE,Q_tlw,2019,2747.0,,
12836,554,SNK,81,CAPTURE,Q_tlw,2019,19225.0,,
12837,554,LEC,81,CAPTURE,Q_tlw,2019,2.0,,
12838,554,OIL,81,CAPTURE,Q_tlw,2019,17.0,,
12839,554,GEM,81,CAPTURE,Q_tlw,2019,2211.0,,
12840,554,BEH,81,CAPTURE,Q_tlw,2019,122.0,,
12841,554,SFS,81,CAPTURE,Q_tlw,2019,1950.0,,
12842,554,SEM,81,CAPTURE,Q_tlw,2019,3257.0,,
12843,554,SEP,81,CAPTURE,Q_tlw,2019,8570.0,,
12844,554,SEU,81,CAPTURE,Q_tlw,2019,971.0,,
12845,554,BWA,81,CAPTURE,Q_tlw,2019,746.0,,
12846,554,CEN,81,CAPTURE,Q_tlw,2019,136.0,,
12847,554,SCO,81,CAPTURE,Q_tlw,2019,1233.0,,
12848,554,KUG,81,CAPTURE,Q_tlw,2019,4105.0,,
12849,554,LDY,81,CAPTURE,Q_tlw,2019,13.0,,
12850,554,JGU,81,CAPTURE,Q_tlw,2019,222.0,,
12851,554,SRP,81,CAPTURE,Q_tlw,2019,397.0,,
12852,554,CLU,81,CAPTURE,Q_tlw,2019,0.0,,
12853,554,WAH,71,CAPTURE,Q_tlw,2019,0.0,,
12854,554,WAH,81,CAPTURE,Q_tlw,2019,0.0,,
12855,554,BUK,81,CAPTURE,Q_tlw,2019,7.0,,
12856,554,FRZ,81,CAPTURE,Q_tlw,2019,0.0,,
12857,554,SKJ,71,CAPTURE,Q_tlw,2019,0.0,,
12858,554,SKJ,77,CAPTURE,Q_tlw,2019,867.0,,
12859,554,SKJ,81,CAPTURE,Q_tlw,2019,5519.0,,
12860,554,PBF,81,CAPTURE,Q_tlw,2019,23.0,,
12861,554,ALB,71,CAPTURE,Q_tlw,2019,0.0,,
12862,554,ALB,81,CAPTURE,Q_tlw,2019,2752.0,,
12863,554,SBF,81,CAPTURE,Q_tlw,2019,959.0,,
12864,554,YFT,71,CAPTURE,Q_tlw,2019,0.0,,
12865,554,YFT,77,CAPTURE,Q_tlw,2019,16.0,,
12866,554,YFT,81,CAPTURE,Q_tlw,2019,5.0,,
12867,554,BET,71,CAPTURE,Q_tlw,2019,0.0,,
12868,554,BET,81,CAPTURE,Q_tlw,2019,50.0,,
12869,554,SLT,81,CAPTURE,Q_tlw,2019,338.0,,
12870,554,BUM,81,CAPTURE,Q_tlw,2019,0.0,,
12871,554,BLM,81,CAPTURE,Q_tlw,2019,0.0,,
12872,554,MLS,81,CAPTURE,Q_tlw,2019,0.0,,
12873,554,SSP,81,CAPTURE,Q_tlw,2019,0.0,,
12874,554,SWO,81,CAPTURE,Q_tlw,2019,266.0,,
12875,554,TUX,81,CAPTURE,Q_tlw,2019,0.0,,
12876,554,JKX,81,CAPTURE,Q_tlw,2019,15.0,,
12877,554,FLY,81,CAPTURE,Q_tlw,2019,0.0,,
12878,554,LAG,81,CAPTURE,Q_tlw,2019,45.0,,
12879,554,TRP,81,CAPTURE,Q_tlw,2019,16.0,,
12880,554,REL,81,CAPTURE,Q_tlw,2019,0.0,,
12881,554,JAX,81,CAPTURE,Q_tlw,2019,43134.0,,
12882,554,TRZ,81,CAPTURE,Q_tlw,2019,2780.0,,
12883,554,SDX,81,CAPTURE,Q_tlw,2019,2.0,,
12884,554,AMX,81,CAPTURE,Q_tlw,2019,346.0,,
12885,554,POA,81,CAPTURE,Q_tlw,2019,147.0,,
12886,554,DOL,81,CAPTURE,Q_tlw,2019,0.0,,
12887,554,MAA,81,CAPTURE,Q_tlw,2019,9213.0,,
12888,554,NTC,81,CAPTURE,Q_tlw,2019,4.0,,
12889,554,BSK,81,CAPTURE,Q_tlw,2019,0.0,,
12890,554,ALV,81,CAPTURE,Q_tlw,2019,4.0,,
12891,554,BTH,81,CAPTURE,Q_tlw,2019,0.0,,
12892,554,SMA,81,CAPTURE,Q_tlw,2019,25.0,,
12893,554,POR,81,CAPTURE,Q_tlw,2019,38.0,,
12894,554,WSH,81,CAPTURE,Q_tlw,2019,0.0,,
12895,554,CPS,81,CAPTURE,Q_tlw,2019,35.0,,
12896,554,BSH,81,CAPTURE,Q_tlw,2019,103.0,,
12897,554,BRO,81,CAPTURE,Q_tlw,2019,4.0,,
12898,554,SPZ,81,CAPTURE,Q_tlw,2019,8.0,,
12899,554,MTL,81,CAPTURE,Q_tlw,2019,1349.0,,
12900,554,GAG,81,CAPTURE,Q_tlw,2019,2671.0,,
12901,554,CPG,81,CAPTURE,Q_tlw,2019,8.0,,
12902,554,DGS,81,CAPTURE,Q_tlw,2019,4936.0,,
12903,554,GUQ,81,CAPTURE,Q_tlw,2019,78.0,,
12904,554,SHL,81,CAPTURE,Q_tlw,2019,222.0,,
12905,554,DCA,81,CAPTURE,Q_tlw,2019,244.0,,
12906,554,CYP,81,CAPTURE,Q_tlw,2019,11.0,,
12907,554,CYW,81,CAPTURE,Q_tlw,2019,0.0,,
12908,554,CYU,81,CAPTURE,Q_tlw,2019,8.0,,
12909,554,SCK,81,CAPTURE,Q_tlw,2019,95.0,,
12910,554,DGX,81,CAPTURE,Q_tlw,2019,233.0,,
12911,554,SRR,48,CAPTURE,Q_tlw,2019,0.0,,
12912,554,SRR,88,CAPTURE,Q_tlw,2019,0.0,,
12913,554,BEA,88,CAPTURE,Q_tlw,2019,0.004,,
12914,554,BAM,88,CAPTURE,Q_tlw,2019,0.0,,
12915,554,BHY,88,CAPTURE,Q_tlw,2019,0.001,,
12916,554,DPQ,81,CAPTURE,Q_tlw,2019,703.0,,
12917,554,ZRN,81,CAPTURE,Q_tlw,2019,1430.0,,
12918,554,RAJ,88,CAPTURE,Q_tlw,2019,0.0,,
12919,554,EAG,81,CAPTURE,Q_tlw,2019,42.0,,
12920,554,SRX,41,CAPTURE,Q_tlw,2019,0.0,,
12921,554,SRX,48,CAPTURE,Q_tlw,2019,1.661,,
12922,554,SRX,81,CAPTURE,Q_tlw,2019,9.0,,
12923,554,SRX,88,CAPTURE,Q_tlw,2019,0.339,,
12924,554,CMH,81,CAPTURE,Q_tlw,2019,0.0,,
12925,554,CYV,81,CAPTURE,Q_tlw,2019,1311.0,,
12926,554,HYD,81,CAPTURE,Q_tlw,2019,771.0,,
12927,554,CHB,81,CAPTURE,Q_tlw,2019,1177.0,,
12928,554,HOL,81,CAPTURE,Q_tlw,2019,105.0,,
12929,554,SKX,81,CAPTURE,Q_tlw,2019,3.0,,
12930,554,MZZ,41,CAPTURE,Q_tlw,2019,0.0,,
12931,554,MZZ,81,CAPTURE,Q_tlw,2019,107.0,,
12932,554,CRA,81,CAPTURE,Q_tlw,2019,231.0,,
12933,554,LOG,81,CAPTURE,Q_tlw,2019,39.0,,
12934,554,LOR,81,CAPTURE,Q_tlw,2019,2682.0,,
12935,554,IBA,81,CAPTURE,Q_tlw,2019,0.0,N,
12936,554,LOS,81,CAPTURE,Q_tlw,2019,0.0,,
12937,554,MEC,81,CAPTURE,Q_tlw,2019,1052.0,,
12938,554,KCM,88,CAPTURE,Q_tlw,2019,0.0,,
12939,554,KCU,88,CAPTURE,Q_tlw,2019,0.0,,
12940,554,KCX,88,CAPTURE,Q_tlw,2019,0.003,,
12941,554,DCP,81,CAPTURE,Q_tlw,2019,0.0,,
12942,554,KRI,88,CAPTURE,Q_tlw,2019,0.245,,
12943,554,ABX,81,CAPTURE,Q_tlw,2019,681.0,,
12944,554,GAS,81,CAPTURE,Q_tlw,2019,5.0,,
12945,554,DRY,81,CAPTURE,Q_tlw,2019,969.0,,
12946,554,OYG,81,CAPTURE,Q_tlw,2019,0.0,,
12947,554,MSX,81,CAPTURE,Q_tlw,2019,137.0,,
12948,554,SCZ,81,CAPTURE,Q_tlw,2019,153.0,,
12949,554,ZYE,81,CAPTURE,Q_tlw,2019,15.0,,
12950,554,KNU,81,CAPTURE,Q_tlw,2019,1242.0,,
12951,554,NCL,81,CAPTURE,Q_tlw,2019,304.0,,
12952,554,CLX,81,CAPTURE,Q_tlw,2019,452.0,,
12953,554,TFP,81,CAPTURE,Q_tlw,2019,4.0,,
12954,554,TSQ,81,CAPTURE,Q_tlw,2019,43796.0,,
12955,554,SQU,81,CAPTURE,Q_tlw,2019,86.0,,
12956,554,OCT,81,CAPTURE,Q_tlw,2019,87.0,,
12957,554,OCT,88,CAPTURE,Q_tlw,2019,0.025,,
12958,554,MOL,81,CAPTURE,Q_tlw,2019,4.0,,
12959,554,ECH,81,CAPTURE,Q_tlw,2019,952.0,,
12960,554,ECH,88,CAPTURE,Q_tlw,2019,0.0,,
12961,554,STF,81,CAPTURE,Q_tlw,2019,0.0,,
12962,554,STF,88,CAPTURE,Q_tlw,2019,0.004,,
12963,554,CUX,81,CAPTURE,Q_tlw,2019,57.0,,
12964,554,INV,81,CAPTURE,Q_tlw,2019,0.0,,
12965,554,CNI,81,CAPTURE,Q_tlw,2019,26.981,,
12966,554,AXT,88,CAPTURE,Q_tlw,2019,0.0,,
12967,554,HQZ,88,CAPTURE,Q_tlw,2019,0.0,,
12968,554,GGW,88,CAPTURE,Q_tlw,2019,0.0,,
12969,554,AJH,88,CAPTURE,Q_tlw,2019,0.0,,
12970,554,CSS,88,CAPTURE,Q_tlw,2019,0.0,,
12971,554,NTW,88,CAPTURE,Q_tlw,2019,0.0,,
12972,554,PFR,88,CAPTURE,Q_tlw,2019,0.013,,
12973,554,SPO,81,CAPTURE,Q_tlw,2019,67.235,,
12974,554,EOZ,81,CAPTURE,Q_tlw,2019,0.0,,
12975,554,GQO,81,CAPTURE,Q_tlw,2019,0.0,,
12976,554,DVA,81,CAPTURE,Q_tlw,2019,0.0,,
12977,554,FYS,81,CAPTURE,Q_tlw,2019,0.0,,
12978,554,QTU,81,CAPTURE,Q_tlw,2019,0.642,,
12979,554,SWR,81,CAPTURE,Q_tlw,2019,0.0,,
12980,554,UYH,81,CAPTURE,Q_tlw,2019,0.005,,
12981,554,SWX,81,CAPTURE,Q_tlw,2019,508.814,,
12982,554,MIW,81,CAPTURE,Q_no_1,2019,0.0,,
12983,554,MIW,99,CAPTURE,Q_no_1,2019,0.0,,
12984,554,BRW,99,CAPTURE,Q_no_1,2019,0.0,,
12985,554,SIW,99,CAPTURE,Q_no_1,2019,0.0,,
12986,554,BLW,99,CAPTURE,Q_no_1,2019,0.0,,
12987,554,FIW,81,CAPTURE,Q_no_1,2019,1.0,,
12988,554,HUW,99,CAPTURE,Q_no_1,2019,0.0,,
12989,554,EUA,81,CAPTURE,Q_no_1,2019,2.0,,
12990,554,MYS,81,CAPTURE,Q_no_1,2019,0.0,,
12991,554,MYS,99,CAPTURE,Q_no_1,2019,0.0,,
12992,554,PIW,81,CAPTURE,Q_no_1,2019,1.0,,
12993,554,PIW,99,CAPTURE,Q_no_1,2019,0.0,,
12994,554,SHW,81,CAPTURE,Q_no_1,2019,0.0,,
12995,554,GLO,81,CAPTURE,Q_no_1,2019,0.0,,
12996,554,DCO,81,CAPTURE,Q_no_1,2019,7.0,,
12997,554,DCO,99,CAPTURE,Q_no_1,2019,0.0,,
12998,554,DCZ,81,CAPTURE,Q_no_1,2019,0.0,,
12999,554,KIW,81,CAPTURE,Q_no_1,2019,0.0,,
13000,554,KIW,99,CAPTURE,Q_no_1,2019,0.0,,
13001,554,HCD,81,CAPTURE,Q_no_1,2019,3.0,,
13002,554,HCD,99,CAPTURE,Q_no_1,2019,0.0,,
13003,554,DDU,81,CAPTURE,Q_no_1,2019,1.0,,
13004,554,DDU,99,CAPTURE,Q_no_1,2019,0.0,,
13005,554,DBO,81,CAPTURE,Q_no_1,2019,1.0,,
13006,554,DBO,99,CAPTURE,Q_no_1,2019,0.0,,
13007,554,DLP,81,CAPTURE,Q_no_1,2019,0.0,,
13008,554,PYW,99,CAPTURE,Q_no_1,2019,0.0,,
13009,554,ODN,81,CAPTURE,Q_no_1,2019,0.0,,
13010,554,ODN,99,CAPTURE,Q_no_1,2019,0.0,,
13011,554,NSL,81,CAPTURE,Q_no_1,2019,8.0,,
13012,554,SNZ,81,CAPTURE,Q_no_1,2019,210.0,,
13013,554,SES,81,CAPTURE,Q_no_1,2019,0.0,,
13014,554,SLP,81,CAPTURE,Q_no_1,2019,0.0,,
13015,554,SXX,81,CAPTURE,Q_no_1,2019,6.0,,
13016,570,FRF,6,CAPTURE,Q_tlw,2000,0.0,N,
13017,570,TUX,77,CAPTURE,Q_tlw,2000,100.0,E,
13018,570,MZZ,77,CAPTURE,Q_tlw,2000,100.0,E,
13019,570,FRF,6,CAPTURE,Q_tlw,2001,0.0,N,
13020,570,TUX,77,CAPTURE,Q_tlw,2001,100.0,E,
13021,570,MZZ,77,CAPTURE,Q_tlw,2001,100.0,E,
13022,570,FRF,6,CAPTURE,Q_tlw,2002,0.0,N,
13023,570,TUX,77,CAPTURE,Q_tlw,2002,100.0,E,
13024,570,MZZ,77,CAPTURE,Q_tlw,2002,100.0,E,
13025,570,FRF,6,CAPTURE,Q_tlw,2003,0.0,N,
13026,570,TUX,77,CAPTURE,Q_tlw,2003,100.0,E,
13027,570,MZZ,77,CAPTURE,Q_tlw,2003,100.0,E,
13028,570,FRF,6,CAPTURE,Q_tlw,2004,0.0,N,
13029,570,SKJ,77,CAPTURE,Q_tlw,2004,2.0,,
13030,570,YFT,77,CAPTURE,Q_tlw,2004,4.0,,
13031,570,TUX,77,CAPTURE,Q_tlw,2004,94.0,E,
13032,570,MZZ,77,CAPTURE,Q_tlw,2004,100.0,E,
13033,570,FRF,6,CAPTURE,Q_tlw,2005,0.0,N,
13034,570,SKJ,77,CAPTURE,Q_tlw,2005,4.0,,
13035,570,ALB,77,CAPTURE,Q_tlw,2005,55.0,,
13036,570,YFT,77,CAPTURE,Q_tlw,2005,36.0,,
13037,570,BET,77,CAPTURE,Q_tlw,2005,10.0,,
13038,570,BUM,77,CAPTURE,Q_tlw,2005,1.0,,
13039,570,BLM,77,CAPTURE,Q_tlw,2005,2.0,,
13040,570,MLS,77,CAPTURE,Q_tlw,2005,3.0,,
13041,570,SWO,77,CAPTURE,Q_tlw,2005,1.0,,
13042,570,TUX,77,CAPTURE,Q_tlw,2005,0.0,,
13043,570,MZZ,77,CAPTURE,Q_tlw,2005,100.0,E,
13044,570,FRF,6,CAPTURE,Q_tlw,2006,0.0,N,
13045,570,SKJ,77,CAPTURE,Q_tlw,2006,8.0,,
13046,570,ALB,77,CAPTURE,Q_tlw,2006,213.0,,
13047,570,YFT,77,CAPTURE,Q_tlw,2006,43.0,,
13048,570,BET,77,CAPTURE,Q_tlw,2006,22.0,,
13049,570,BUM,77,CAPTURE,Q_tlw,2006,5.0,,
13050,570,BLM,77,CAPTURE,Q_tlw,2006,4.0,,
13051,570,MLS,77,CAPTURE,Q_tlw,2006,3.0,,
13052,570,SWO,77,CAPTURE,Q_tlw,2006,2.0,,
13053,570,TUX,77,CAPTURE,Q_tlw,2006,0.0,,
13054,570,MZZ,77,CAPTURE,Q_tlw,2006,60.0,,
13055,570,INV,77,CAPTURE,Q_tlw,2006,40.0,,
13056,570,FRF,6,CAPTURE,Q_tlw,2007,0.0,N,
13057,570,SKJ,77,CAPTURE,Q_tlw,2007,12.0,,
13058,570,ALB,77,CAPTURE,Q_tlw,2007,216.0,,
13059,570,YFT,77,CAPTURE,Q_tlw,2007,43.0,,
13060,570,BET,77,CAPTURE,Q_tlw,2007,35.0,,
13061,570,BUM,77,CAPTURE,Q_tlw,2007,15.0,,
13062,570,BLM,77,CAPTURE,Q_tlw,2007,5.0,,
13063,570,MLS,77,CAPTURE,Q_tlw,2007,9.0,,
13064,570,SWO,77,CAPTURE,Q_tlw,2007,2.0,,
13065,570,TUX,77,CAPTURE,Q_tlw,2007,0.0,,
13066,570,MZZ,77,CAPTURE,Q_tlw,2007,40.0,E,
13067,570,INV,77,CAPTURE,Q_tlw,2007,30.0,E,
13068,570,FRF,6,CAPTURE,Q_tlw,2008,0.0,N,
13069,570,SKJ,77,CAPTURE,Q_tlw,2008,7.0,,
13070,570,ALB,77,CAPTURE,Q_tlw,2008,337.0,,
13071,570,YFT,77,CAPTURE,Q_tlw,2008,40.0,,
13072,570,BET,77,CAPTURE,Q_tlw,2008,51.0,,
13073,570,BUM,77,CAPTURE,Q_tlw,2008,1.0,,
13074,570,BLM,77,CAPTURE,Q_tlw,2008,1.0,,
13075,570,MLS,77,CAPTURE,Q_tlw,2008,1.0,,
13076,570,SWO,77,CAPTURE,Q_tlw,2008,0.0,N,
13077,570,TUX,77,CAPTURE,Q_tlw,2008,0.0,,
13078,570,MZZ,77,CAPTURE,Q_tlw,2008,20.0,E,
13079,570,INV,77,CAPTURE,Q_tlw,2008,20.0,E,
13080,570,FRF,6,CAPTURE,Q_tlw,2009,0.0,N,
13081,570,SKJ,77,CAPTURE,Q_tlw,2009,5.0,,
13082,570,ALB,77,CAPTURE,Q_tlw,2009,154.0,,
13083,570,YFT,77,CAPTURE,Q_tlw,2009,20.0,,
13084,570,BET,77,CAPTURE,Q_tlw,2009,10.0,,
13085,570,BUM,77,CAPTURE,Q_tlw,2009,1.0,,
13086,570,BLM,77,CAPTURE,Q_tlw,2009,0.0,N,
13087,570,MLS,77,CAPTURE,Q_tlw,2009,4.0,,
13088,570,SWO,77,CAPTURE,Q_tlw,2009,0.0,N,
13089,570,TUX,77,CAPTURE,Q_tlw,2009,6.0,,
13090,570,MZZ,77,CAPTURE,Q_tlw,2009,3.0,,
13091,570,FRF,6,CAPTURE,Q_tlw,2010,0.0,N,
13092,570,SKJ,77,CAPTURE,Q_tlw,2010,1.0,,
13093,570,ALB,77,CAPTURE,Q_tlw,2010,97.0,,
13094,570,YFT,77,CAPTURE,Q_tlw,2010,8.0,,
13095,570,BET,77,CAPTURE,Q_tlw,2010,4.0,,
13096,570,BUM,77,CAPTURE,Q_tlw,2010,1.0,,
13097,570,BLM,77,CAPTURE,Q_tlw,2010,0.0,N,
13098,570,MLS,77,CAPTURE,Q_tlw,2010,0.0,N,
13099,570,SWO,77,CAPTURE,Q_tlw,2010,1.0,,
13100,570,TUX,77,CAPTURE,Q_tlw,2010,0.0,,
13101,570,MZZ,77,CAPTURE,Q_tlw,2010,1.0,,
13102,570,FRF,6,CAPTURE,Q_tlw,2011,0.0,N,
13103,570,SKJ,77,CAPTURE,Q_tlw,2011,0.0,N,
13104,570,ALB,77,CAPTURE,Q_tlw,2011,1.0,,
13105,570,YFT,77,CAPTURE,Q_tlw,2011,1.0,,
13106,570,BET,77,CAPTURE,Q_tlw,2011,0.0,N,
13107,570,BUM,77,CAPTURE,Q_tlw,2011,1.0,,
13108,570,BLM,77,CAPTURE,Q_tlw,2011,0.0,N,
13109,570,MLS,77,CAPTURE,Q_tlw,2011,0.0,N,
13110,570,SWO,77,CAPTURE,Q_tlw,2011,0.0,N,
13111,570,TUX,77,CAPTURE,Q_tlw,2011,2.0,,
13112,570,MZZ,77,CAPTURE,Q_tlw,2011,1.0,,
13113,570,INV,77,CAPTURE,Q_tlw,2011,0.0,N,
13114,570,FRF,6,CAPTURE,Q_tlw,2012,0.0,N,
13115,570,ALB,77,CAPTURE,Q_tlw,2012,1.0,,
13116,570,YFT,77,CAPTURE,Q_tlw,2012,2.0,,
13117,570,BET,77,CAPTURE,Q_tlw,2012,1.0,,
13118,570,BUM,77,CAPTURE,Q_tlw,2012,0.0,N,
13119,570,BLM,77,CAPTURE,Q_tlw,2012,0.0,N,
13120,570,MLS,77,CAPTURE,Q_tlw,2012,1.0,,
13121,570,SWO,77,CAPTURE,Q_tlw,2012,0.0,N,
13122,570,TUX,77,CAPTURE,Q_tlw,2012,2.0,,
13123,570,MZZ,77,CAPTURE,Q_tlw,2012,0.0,N,
13124,570,INV,77,CAPTURE,Q_tlw,2012,0.0,N,
13125,570,FRF,6,CAPTURE,Q_tlw,2013,0.0,N,
13126,570,SKJ,77,CAPTURE,Q_tlw,2013,5.0,,
13127,570,BUM,77,CAPTURE,Q_tlw,2013,11.0,,
13128,570,BLM,77,CAPTURE,Q_tlw,2013,0.0,N,
13129,570,MLS,77,CAPTURE,Q_tlw,2013,1.0,,
13130,570,SWO,77,CAPTURE,Q_tlw,2013,2.0,,
13131,570,TUX,77,CAPTURE,Q_tlw,2013,19.0,,
13132,570,MZZ,77,CAPTURE,Q_tlw,2013,0.0,N,
13133,570,INV,77,CAPTURE,Q_tlw,2013,0.0,N,
13134,570,FRF,6,CAPTURE,Q_tlw,2014,0.0,N,
13135,570,SKJ,77,CAPTURE,Q_tlw,2014,5.0,E,
13136,570,BUM,77,CAPTURE,Q_tlw,2014,11.0,E,
13137,570,BLM,77,CAPTURE,Q_tlw,2014,0.0,N,
13138,570,MLS,77,CAPTURE,Q_tlw,2014,1.0,E,
13139,570,SWO,77,CAPTURE,Q_tlw,2014,2.0,E,
13140,570,TUX,77,CAPTURE,Q_tlw,2014,19.0,E,
13141,570,MZZ,77,CAPTURE,Q_tlw,2014,0.0,N,
13142,570,INV,77,CAPTURE,Q_tlw,2014,0.0,N,
13143,570,FRF,6,CAPTURE,Q_tlw,2015,0.0,N,
13144,570,SKJ,77,CAPTURE,Q_tlw,2015,5.0,E,
13145,570,BUM,77,CAPTURE,Q_tlw,2015,11.0,E,
13146,570,BLM,77,CAPTURE,Q_tlw,2015,0.0,N,
13147,570,MLS,77,CAPTURE,Q_tlw,2015,1.0,E,
13148,570,SWO,77,CAPTURE,Q_tlw,2015,2.0,E,
13149,570,TUX,77,CAPTURE,Q_tlw,2015,19.0,E,
13150,570,MZZ,77,CAPTURE,Q_tlw,2015,0.0,N,
13151,570,INV,77,CAPTURE,Q_tlw,2015,0.0,N,
13152,570,FRF,6,CAPTURE,Q_tlw,2016,0.0,N,
13153,570,SKJ,77,CAPTURE,Q_tlw,2016,5.0,E,
13154,570,BUM,77,CAPTURE,Q_tlw,2016,11.0,E,
13155,570,BLM,77,CAPTURE,Q_tlw,2016,0.0,N,
13156,570,MLS,77,CAPTURE,Q_tlw,2016,1.0,E,
13157,570,SWO,77,CAPTURE,Q_tlw,2016,2.0,E,
13158,570,TUX,77,CAPTURE,Q_tlw,2016,19.0,E,
13159,570,MZZ,77,CAPTURE,Q_tlw,2016,0.0,N,
13160,570,INV,77,CAPTURE,Q_tlw,2016,0.0,N,
13161,570,FRF,6,CAPTURE,Q_tlw,2017,0.0,N,
13162,570,SKJ,77,CAPTURE,Q_tlw,2017,5.0,E,
13163,570,BUM,77,CAPTURE,Q_tlw,2017,11.0,E,
13164,570,BLM,77,CAPTURE,Q_tlw,2017,0.0,N,
13165,570,MLS,77,CAPTURE,Q_tlw,2017,1.0,E,
13166,570,SWO,77,CAPTURE,Q_tlw,2017,2.0,E,
13167,570,TUX,77,CAPTURE,Q_tlw,2017,19.0,E,
13168,570,MZZ,77,CAPTURE,Q_tlw,2017,0.0,N,
13169,570,INV,77,CAPTURE,Q_tlw,2017,0.0,N,
13170,570,FRF,6,CAPTURE,Q_tlw,2018,0.0,N,
13171,570,SKJ,77,CAPTURE,Q_tlw,2018,5.0,E,
13172,570,BUM,77,CAPTURE,Q_tlw,2018,11.0,E,
13173,570,BLM,77,CAPTURE,Q_tlw,2018,0.0,N,
13174,570,MLS,77,CAPTURE,Q_tlw,2018,1.0,E,
13175,570,SWO,77,CAPTURE,Q_tlw,2018,2.0,E,
13176,570,TUX,77,CAPTURE,Q_tlw,2018,19.0,E,
13177,570,MZZ,77,CAPTURE,Q_tlw,2018,0.0,N,
13178,570,INV,77,CAPTURE,Q_tlw,2018,0.0,N,
13179,570,FRF,6,CAPTURE,Q_tlw,2019,0.0,N,
13180,570,SKJ,77,CAPTURE,Q_tlw,2019,5.0,E,
13181,570,BUM,77,CAPTURE,Q_tlw,2019,11.0,E,
13182,570,BLM,77,CAPTURE,Q_tlw,2019,0.0,N,
13183,570,MLS,77,CAPTURE,Q_tlw,2019,1.0,E,
13184,570,SWO,77,CAPTURE,Q_tlw,2019,2.0,E,
13185,570,TUX,77,CAPTURE,Q_tlw,2019,19.0,E,
13186,570,MZZ,77,CAPTURE,Q_tlw,2019,0.0,N,
